Date,Height,England,GlobalTrend,Tidal Component,Non-Tidal Residual
21/11/2009,3.89,3.89,0.0017,0,-0.0017
22/11/2009,4.27,3.52,0.0017,0.75,0.7483
22/11/2009,4.21,3.78,0.0017,0.43,0.4283
23/11/2009,3.98,3.39,0.0017,0.59,0.5883
23/11/2009,3.7,3.65,0.0017,0.05,0.0483
24/11/2009,4.25,3.28,0.0017,0.97,0.9683
24/11/2009,3.63,3.53,0.0017,0.1,0.0983
25/11/2009,4.16,3.23,0.0017,0.93,0.9283
25/11/2009,3.58,3.45,0.0017,0.13,0.1283
26/11/2009,3.78,3.26,0.0017,0.52,0.5183
26/11/2009,3.75,3.44,0.0017,0.31,0.3083
27/11/2009,3.82,3.37,0.0017,0.45,0.4483
27/11/2009,3.6,3.5,0.0017,0.1,0.0983
28/11/2009,4.06,3.51,0.0017,0.55,0.5483
28/11/2009,3.91,3.61,0.0017,0.3,0.2983
29/11/2009,4.09,3.67,0.0017,0.42,0.4183
29/11/2009,3.94,3.75,0.0017,0.19,0.1883
30/11/2009,4.07,3.83,0.0017,0.24,0.2383
30/11/2009,3.83,3.88,0.0017,-0.05,-0.0517
01/12/2009,4.62,3.98,0.0016,0.64,0.6384
01/12/2009,4.26,4,0.0016,0.26,0.2584
02/12/2009,4.64,4.11,0.0016,0.53,0.5284
02/12/2009,4.4,4.07,0.0016,0.33,0.3284
03/12/2009,4.46,4.2,0.0016,0.26,0.2584
04/12/2009,4.49,4.09,0.0016,0.4,0.3984
04/12/2009,4.22,4.24,0.0016,-0.02,-0.0216
05/12/2009,4.72,4.05,0.0016,0.67,0.6684
05/12/2009,4.56,4.24,0.0016,0.32,0.3184
06/12/2009,4.9,3.97,0.0016,0.93,0.9284
06/12/2009,4.63,4.2,0.0016,0.43,0.4284
07/12/2009,4.68,3.86,0.0016,0.82,0.8184
07/12/2009,4.35,4.13,0.0016,0.22,0.2184
08/12/2009,4.4,3.75,0.0016,0.65,0.6484
08/12/2009,4.07,4.04,0.0016,0.03,0.0284
09/12/2009,4.26,3.66,0.0016,0.6,0.5984
09/12/2009,4.01,3.95,0.0016,0.06,0.0584
10/12/2009,4.04,3.62,0.0016,0.42,0.4184
10/12/2009,3.78,3.87,0.0016,-0.09,-0.0916
11/12/2009,4.07,3.64,0.0016,0.43,0.4284
11/12/2009,3.78,3.83,0.0016,-0.05,-0.0516
12/12/2009,3.89,3.7,0.0016,0.19,0.1884
12/12/2009,3.85,3.82,0.0016,0.03,0.0284
13/12/2009,3.9,3.78,0.0016,0.12,0.1184
13/12/2009,3.81,3.83,0.0016,-0.02,-0.0216
14/12/2009,3.93,3.87,0.0016,0.06,0.0584
14/12/2009,3.87,3.83,0.0016,0.04,0.0384
15/12/2009,4.02,3.94,0.0016,0.08,0.0784
15/12/2009,3.86,3.82,0.0016,0.04,0.0384
16/12/2009,4.1,3.99,0.0016,0.11,0.1084
16/12/2009,3.96,3.79,0.0016,0.17,0.1684
17/12/2009,4.17,4.02,0.0016,0.15,0.1484
18/12/2009,3.99,3.75,0.0016,0.24,0.2384
18/12/2009,3.78,4.03,0.0016,-0.25,-0.2516
19/12/2009,4.12,3.71,0.0016,0.41,0.4084
19/12/2009,3.67,4.01,0.0016,-0.34,-0.3416
20/12/2009,4.11,3.66,0.0016,0.45,0.4484
20/12/2009,3.73,3.97,0.0016,-0.24,-0.2416
21/12/2009,4.3,3.59,0.0016,0.71,0.7084
21/12/2009,3.91,3.89,0.0016,0.02,0.0184
22/12/2009,4.27,3.52,0.0016,0.75,0.7484
22/12/2009,3.97,3.79,0.0016,0.18,0.1784
23/12/2009,4.2,3.44,0.0016,0.76,0.7584
23/12/2009,3.81,3.68,0.0016,0.13,0.1284
24/12/2009,4.09,3.36,0.0016,0.73,0.7284
24/12/2009,3.8,3.57,0.0016,0.23,0.2284
25/12/2009,4.05,3.31,0.0016,0.74,0.7384
25/12/2009,3.69,3.48,0.0016,0.21,0.2084
26/12/2009,3.98,3.31,0.0016,0.67,0.6684
26/12/2009,3.81,3.44,0.0016,0.37,0.3684
27/12/2009,3.76,3.4,0.0016,0.36,0.3584
27/12/2009,3.71,3.48,0.0016,0.23,0.2284
28/12/2009,4.08,3.54,0.0016,0.54,0.5384
28/12/2009,3.94,3.6,0.0016,0.34,0.3384
29/12/2009,4.33,3.73,0.0016,0.6,0.5984
29/12/2009,4.23,3.76,0.0016,0.47,0.4684
30/12/2009,4.51,3.94,0.0016,0.57,0.5684
30/12/2009,4.27,3.91,0.0016,0.36,0.3584
31/12/2009,4.29,4.12,0.0016,0.17,0.1684
31/12/2009,4.26,4.04,0.0016,0.22,0.2184
01/01/2010,4.612 ,4.28,0.0015,0.332,0.331 
02/01/2010,4.582 ,4.11,0.0015,0.472,0.471 
02/01/2010,4.344 ,4.37,0.0015,-0.026,-0.028 
03/01/2010,4.644 ,4.11,0.0015,0.534,0.533 
03/01/2010,4.360 ,4.4,0.0015,-0.04,-0.042 
04/01/2010,4.602 ,4.06,0.0015,0.542,0.541 
04/01/2010,4.340 ,4.36,0.0015,-0.02,-0.022 
05/01/2010,4.414 ,3.96,0.0015,0.454,0.453 
05/01/2010,4.232 ,4.27,0.0015,-0.038,-0.040 
06/01/2010,4.130 ,3.83,0.0015,0.3,0.299 
06/01/2010,3.940 ,4.13,0.0015,-0.19,-0.192 
07/01/2010,3.996 ,3.7,0.0015,0.296,0.294 
07/01/2010,3.746 ,3.96,0.0015,-0.214,-0.216 
08/01/2010,3.706 ,3.59,0.0015,0.116,0.115 
08/01/2010,3.614 ,3.78,0.0015,-0.166,-0.168 
09/01/2010,3.610 ,3.53,0.0015,0.08,0.079 
09/01/2010,3.444 ,3.64,0.0015,-0.196,-0.198 
10/01/2010,3.622 ,3.55,0.0015,0.072,0.071 
10/01/2010,3.440 ,3.57,0.0015,-0.13,-0.132 
11/01/2010,3.686 ,3.62,0.0015,0.066,0.064 
11/01/2010,3.596 ,3.57,0.0015,0.026,0.025 
12/01/2010,4.126 ,3.73,0.0015,0.396,0.394 
12/01/2010,3.936 ,3.61,0.0015,0.326,0.325 
13/01/2010,4.220 ,3.85,0.0015,0.37,0.369 
13/01/2010,3.826 ,3.65,0.0015,0.176,0.175 
14/01/2010,4.192 ,3.93,0.0015,0.262,0.261 
14/01/2010,3.984 ,3.66,0.0015,0.324,0.323 
15/01/2010,4.502 ,3.98,0.0015,0.522,0.521 
16/01/2010,4.650 ,3.67,0.0015,0.98,0.979 
16/01/2010,4.304 ,4.01,0.0015,0.294,0.293 
17/01/2010,4.250 ,3.67,0.0015,0.58,0.579 
17/01/2010,4.020 ,4.01,0.0015,0.01,0.008 
18/01/2010,4.252 ,3.67,0.0015,0.582,0.581 
18/01/2010,3.832 ,3.99,0.0015,-0.158,-0.160 
19/01/2010,4.330 ,3.67,0.0015,0.66,0.659 
19/01/2010,3.772 ,3.95,0.0015,-0.178,-0.180 
20/01/2010,4.186 ,3.64,0.0015,0.546,0.545 
20/01/2010,3.870 ,3.88,0.0015,-0.01,-0.011 
21/01/2010,4.082 ,3.59,0.0015,0.492,0.491 
21/01/2010,3.672 ,3.79,0.0015,-0.118,-0.120 
22/01/2010,3.890 ,3.51,0.0015,0.38,0.379 
22/01/2010,3.876 ,3.66,0.0015,0.216,0.215 
23/01/2010,3.684 ,3.4,0.0015,0.284,0.283 
23/01/2010,3.496 ,3.52,0.0015,-0.024,-0.026 
24/01/2010,3.606 ,3.31,0.0015,0.296,0.295 
24/01/2010,3.372 ,3.4,0.0015,-0.028,-0.030 
25/01/2010,3.416 ,3.29,0.0015,0.126,0.125 
25/01/2010,3.302 ,3.36,0.0015,-0.058,-0.060 
26/01/2010,3.462 ,3.39,0.0015,0.072,0.070 
26/01/2010,3.462 ,3.44,0.0015,0.022,0.020 
27/01/2010,3.694 ,3.6,0.0015,0.094,0.092 
27/01/2010,3.576 ,3.63,0.0015,-0.054,-0.056 
28/01/2010,3.992 ,3.86,0.0015,0.132,0.131 
28/01/2010,3.802 ,3.83,0.0015,-0.028,-0.030 
29/01/2010,4.204 ,4.1,0.0015,0.104,0.103 
29/01/2010,4.044 ,4.01,0.0015,0.034,0.032 
30/01/2010,4.270 ,4.3,0.0015,-0.03,-0.032 
30/01/2010,4.234 ,4.11,0.0015,0.124,0.123 
31/01/2010,4.584 ,4.42,0.0015,0.164,0.163 
01/02/2010,4.622 ,4.13,0.0017,0.492,0.490 
01/02/2010,4.272 ,4.45,0.0017,-0.178,-0.180 
02/02/2010,4.734 ,4.09,0.0017,0.644,0.642 
02/02/2010,4.364 ,4.4,0.0017,-0.036,-0.038 
03/02/2010,4.590 ,3.99,0.0017,0.6,0.598 
03/02/2010,4.214 ,4.27,0.0017,-0.056,-0.058 
04/02/2010,4.570 ,3.85,0.0017,0.72,0.718 
04/02/2010,4.234 ,4.08,0.0017,0.154,0.152 
05/02/2010,4.320 ,3.69,0.0017,0.63,0.628 
05/02/2010,4.076 ,3.85,0.0017,0.226,0.224 
06/02/2010,3.676 ,3.53,0.0017,0.146,0.144 
06/02/2010,3.606 ,3.6,0.0017,0.006,0.004 
07/02/2010,3.510 ,3.41,0.0017,0.1,0.098 
07/02/2010,3.452 ,3.4,0.0017,0.052,0.050 
08/02/2010,3.604 ,3.37,0.0017,0.234,0.232 
08/02/2010,3.544 ,3.32,0.0017,0.224,0.222 
09/02/2010,3.590 ,3.44,0.0017,0.15,0.148 
09/02/2010,3.510 ,3.35,0.0017,0.16,0.158 
10/02/2010,3.630 ,3.58,0.0017,0.05,0.048 
10/02/2010,3.574 ,3.44,0.0017,0.134,0.132 
11/02/2010,3.756 ,3.73,0.0017,0.026,0.024 
11/02/2010,3.594 ,3.53,0.0017,0.064,0.062 
12/02/2010,3.870 ,3.84,0.0017,0.03,0.028 
12/02/2010,3.636 ,3.59,0.0017,0.046,0.044 
13/02/2010,3.984 ,3.91,0.0017,0.074,0.072 
13/02/2010,3.742 ,3.63,0.0017,0.112,0.110 
14/02/2010,4.126 ,3.94,0.0017,0.186,0.184 
15/02/2010,4.240 ,3.67,0.0017,0.57,0.568 
15/02/2010,3.936 ,3.95,0.0017,-0.014,-0.016 
16/02/2010,4.356 ,3.7,0.0017,0.656,0.654 
16/02/2010,4.016 ,3.96,0.0017,0.056,0.054 
17/02/2010,4.350 ,3.73,0.0017,0.62,0.618 
17/02/2010,4.096 ,3.94,0.0017,0.156,0.154 
18/02/2010,4.256 ,3.74,0.0017,0.516,0.514 
18/02/2010,4.024 ,3.9,0.0017,0.124,0.122 
19/02/2010,4.106 ,3.7,0.0017,0.406,0.404 
19/02/2010,3.922 ,3.82,0.0017,0.102,0.100 
20/02/2010,4.044 ,3.62,0.0017,0.424,0.422 
20/02/2010,3.890 ,3.69,0.0017,0.2,0.198 
21/02/2010,3.986 ,3.48,0.0017,0.506,0.504 
21/02/2010,3.890 ,3.52,0.0017,0.37,0.368 
22/02/2010,3.914 ,3.33,0.0017,0.584,0.582 
22/02/2010,3.816 ,3.35,0.0017,0.466,0.464 
23/02/2010,3.914 ,3.24,0.0017,0.674,0.672 
23/02/2010,3.874 ,3.26,0.0017,0.614,0.612 
24/02/2010,3.984 ,3.29,0.0017,0.694,0.692 
24/02/2010,3.842 ,3.34,0.0017,0.502,0.500 
25/02/2010,4.102 ,3.51,0.0017,0.592,0.590 
25/02/2010,4.034 ,3.55,0.0017,0.484,0.482 
26/02/2010,4.176 ,3.8,0.0017,0.376,0.374 
26/02/2010,4.120 ,3.78,0.0017,0.34,0.338 
27/02/2010,4.556 ,4.07,0.0017,0.486,0.484 
27/02/2010,4.442 ,3.96,0.0017,0.482,0.480 
28/02/2010,4.756 ,4.27,0.0017,0.486,0.484 
28/02/2010,4.524 ,4.07,0.0017,0.454,0.452 
01/03/2010,4.786 ,4.38,0.0016,0.406,0.404 
02/03/2010,4.742 ,4.1,0.0016,0.642,0.640 
02/03/2010,4.502 ,4.4,0.0016,0.102,0.100 
03/03/2010,4.770 ,4.07,0.0016,0.7,0.698 
03/03/2010,4.402 ,4.32,0.0016,0.082,0.080 
04/03/2010,4.390 ,3.98,0.0016,0.41,0.408 
04/03/2010,4.302 ,4.17,0.0016,0.132,0.130 
05/03/2010,4.086 ,3.85,0.0016,0.236,0.234 
05/03/2010,4.000 ,3.95,0.0016,0.05,0.048 
06/03/2010,3.826 ,3.7,0.0016,0.126,0.124 
06/03/2010,3.800 ,3.69,0.0016,0.11,0.108 
07/03/2010,3.654 ,3.52,0.0016,0.134,0.132 
07/03/2010,3.540 ,3.42,0.0016,0.12,0.118 
08/03/2010,3.454 ,3.35,0.0016,0.104,0.102 
08/03/2010,3.332 ,3.22,0.0016,0.112,0.110 
09/03/2010,3.316 ,3.27,0.0016,0.046,0.044 
09/03/2010,3.244 ,3.14,0.0016,0.104,0.102 
10/03/2010,3.332 ,3.31,0.0016,0.022,0.020 
10/03/2010,3.216 ,3.2,0.0016,0.016,0.014 
11/03/2010,3.424 ,3.45,0.0016,-0.026,-0.028 
11/03/2010,3.390 ,3.34,0.0016,0.05,0.048 
12/03/2010,3.642 ,3.6,0.0016,0.042,0.040 
12/03/2010,3.440 ,3.46,0.0016,-0.02,-0.022 
13/03/2010,3.734 ,3.73,0.0016,0.004,0.002 
13/03/2010,3.580 ,3.56,0.0016,0.02,0.018 
14/03/2010,3.854 ,3.81,0.0016,0.044,0.042 
14/03/2010,3.666 ,3.63,0.0016,0.036,0.034 
15/03/2010,4.026 ,3.85,0.0016,0.176,0.174 
15/03/2010,3.780 ,3.68,0.0016,0.1,0.098 
16/03/2010,4.170 ,3.88,0.0016,0.29,0.288 
17/03/2010,4.300 ,3.74,0.0016,0.56,0.558 
17/03/2010,4.054 ,3.9,0.0016,0.154,0.152 
18/03/2010,4.356 ,3.79,0.0016,0.566,0.564 
18/03/2010,4.086 ,3.9,0.0016,0.186,0.184 
19/03/2010,4.324 ,3.81,0.0016,0.514,0.512 
19/03/2010,4.200 ,3.87,0.0016,0.33,0.328 
20/03/2010,4.166 ,3.78,0.0016,0.386,0.384 
20/03/2010,4.082 ,3.79,0.0016,0.292,0.290 
21/03/2010,3.962 ,3.69,0.0016,0.272,0.270 
21/03/2010,3.946 ,3.66,0.0016,0.286,0.284 
22/03/2010,3.950 ,3.56,0.0016,0.39,0.388 
22/03/2010,3.882 ,3.49,0.0016,0.392,0.390 
23/03/2010,3.822 ,3.4,0.0016,0.422,0.420 
23/03/2010,3.680 ,3.33,0.0016,0.35,0.348 
24/03/2010,3.846 ,3.3,0.0016,0.546,0.544 
24/03/2010,3.700 ,3.25,0.0016,0.45,0.448 
25/03/2010,3.940 ,3.34,0.0016,0.6,0.598 
25/03/2010,3.856 ,3.34,0.0016,0.516,0.514 
26/03/2010,4.214 ,3.53,0.0016,0.684,0.682 
26/03/2010,4.064 ,3.54,0.0016,0.524,0.522 
27/03/2010,4.146 ,3.79,0.0016,0.356,0.354 
27/03/2010,4.060 ,3.75,0.0016,0.31,0.308 
28/03/2010,4.350 ,4.02,0.0016,0.33,0.328 
28/03/2010,4.284 ,3.91,0.0016,0.374,0.372 
29/03/2010,4.710 ,4.19,0.0016,0.52,0.518 
29/03/2010,4.554 ,4,0.0016,0.554,0.552 
30/03/2010,4.624 ,4.26,0.0016,0.364,0.362 
30/03/2010,4.516 ,4.03,0.0016,0.486,0.484 
31/03/2010,4.442 ,4.25,0.0016,0.192,0.190 
01/04/2010,4.526 ,4.01,0.0016,0.516,0.514 
01/04/2010,4.212 ,4.16,0.0016,0.052,0.050 
02/04/2010,4.516 ,3.96,0.0016,0.556,0.554 
02/04/2010,4.390 ,4.01,0.0016,0.38,0.378 
03/04/2010,4.324 ,3.86,0.0016,0.464,0.462 
03/04/2010,4.114 ,3.8,0.0016,0.314,0.312 
04/04/2010,3.896 ,3.73,0.0016,0.166,0.164 
04/04/2010,3.756 ,3.57,0.0016,0.186,0.184 
05/04/2010,3.856 ,3.57,0.0016,0.286,0.284 
05/04/2010,3.756 ,3.33,0.0016,0.426,0.424 
06/04/2010,3.934 ,3.39,0.0016,0.544,0.542 
06/04/2010,3.526 ,3.14,0.0016,0.386,0.384 
07/04/2010,3.450 ,3.27,0.0016,0.18,0.178 
07/04/2010,3.204 ,3.08,0.0016,0.124,0.122 
08/04/2010,3.334 ,3.27,0.0016,0.064,0.062 
08/04/2010,3.224 ,3.14,0.0016,0.084,0.082 
09/04/2010,3.382 ,3.36,0.0016,0.022,0.020 
09/04/2010,3.314 ,3.27,0.0016,0.044,0.042 
10/04/2010,3.522 ,3.49,0.0016,0.032,0.030 
10/04/2010,3.466 ,3.42,0.0016,0.046,0.044 
11/04/2010,3.610 ,3.61,0.0016,0,-0.002 
11/04/2010,3.572 ,3.54,0.0016,0.032,0.030 
12/04/2010,3.732 ,3.7,0.0016,0.032,0.030 
12/04/2010,3.620 ,3.63,0.0016,-0.01,-0.012 
13/04/2010,3.840 ,3.76,0.0016,0.08,0.078 
13/04/2010,3.740 ,3.71,0.0016,0.03,0.028 
14/04/2010,3.904 ,3.81,0.0016,0.094,0.092 
14/04/2010,3.854 ,3.78,0.0016,0.074,0.072 
15/04/2010,3.914 ,3.85,0.0016,0.064,0.062 
16/04/2010,3.946 ,3.84,0.0016,0.106,0.104 
16/04/2010,3.824 ,3.86,0.0016,-0.036,-0.038 
17/04/2010,3.986 ,3.87,0.0016,0.116,0.114 
17/04/2010,3.914 ,3.84,0.0016,0.074,0.072 
18/04/2010,4.054 ,3.85,0.0016,0.204,0.202 
18/04/2010,3.924 ,3.77,0.0016,0.154,0.152 
19/04/2010,3.934 ,3.78,0.0016,0.154,0.152 
19/04/2010,3.774 ,3.66,0.0016,0.114,0.112 
20/04/2010,3.890 ,3.68,0.0016,0.21,0.208 
20/04/2010,3.644 ,3.53,0.0016,0.114,0.112 
21/04/2010,3.736 ,3.57,0.0016,0.166,0.164 
21/04/2010,3.576 ,3.4,0.0016,0.176,0.174 
22/04/2010,3.742 ,3.5,0.0016,0.242,0.240 
22/04/2010,3.640 ,3.36,0.0016,0.28,0.278 
23/04/2010,3.804 ,3.52,0.0016,0.284,0.282 
23/04/2010,3.790 ,3.43,0.0016,0.36,0.358 
24/04/2010,3.972 ,3.65,0.0016,0.322,0.320 
24/04/2010,3.934 ,3.57,0.0016,0.364,0.362 
25/04/2010,4.126 ,3.82,0.0016,0.306,0.304 
25/04/2010,4.024 ,3.72,0.0016,0.304,0.302 
26/04/2010,4.164 ,3.97,0.0016,0.194,0.192 
26/04/2010,4.026 ,3.84,0.0016,0.186,0.184 
27/04/2010,4.292 ,4.07,0.0016,0.222,0.220 
27/04/2010,4.276 ,3.92,0.0016,0.356,0.354 
28/04/2010,4.470 ,4.1,0.0016,0.37,0.368 
28/04/2010,4.436 ,3.95,0.0016,0.486,0.484 
29/04/2010,4.402 ,4.06,0.0016,0.342,0.340 
30/04/2010,4.374 ,3.95,0.0016,0.424,0.422 
30/04/2010,4.354 ,3.98,0.0016,0.374,0.372 
01/05/2010,4.314 ,3.93,0.0016,0.384,0.382 
01/05/2010,4.142 ,3.85,0.0016,0.292,0.290 
02/05/2010,4.144 ,3.88,0.0016,0.264,0.262 
02/05/2010,3.766 ,3.69,0.0016,0.076,0.074 
03/05/2010,3.886 ,3.79,0.0016,0.096,0.094 
03/05/2010,3.504 ,3.51,0.0016,-0.006,-0.008 
04/05/2010,3.694 ,3.66,0.0016,0.034,0.032 
04/05/2010,3.342 ,3.33,0.0016,0.012,0.010 
05/05/2010,3.490 ,3.51,0.0016,-0.02,-0.022 
05/05/2010,3.204 ,3.19,0.0016,0.014,0.012 
06/05/2010,3.496 ,3.37,0.0016,0.126,0.124 
06/05/2010,3.140 ,3.11,0.0016,0.03,0.028 
07/05/2010,3.422 ,3.31,0.0016,0.112,0.110 
07/05/2010,3.256 ,3.14,0.0016,0.116,0.114 
08/05/2010,3.456 ,3.33,0.0016,0.126,0.124 
08/05/2010,3.356 ,3.24,0.0016,0.116,0.114 
09/05/2010,3.574 ,3.41,0.0016,0.164,0.162 
09/05/2010,3.546 ,3.37,0.0016,0.176,0.174 
10/05/2010,3.696 ,3.5,0.0016,0.196,0.194 
10/05/2010,3.630 ,3.5,0.0016,0.13,0.128 
11/05/2010,3.802 ,3.6,0.0016,0.202,0.200 
11/05/2010,3.742 ,3.62,0.0016,0.122,0.120 
12/05/2010,3.906 ,3.69,0.0016,0.216,0.214 
12/05/2010,3.864 ,3.73,0.0016,0.134,0.132 
13/05/2010,4.112 ,3.77,0.0016,0.342,0.340 
13/05/2010,4.022 ,3.83,0.0016,0.192,0.190 
14/05/2010,4.064 ,3.83,0.0016,0.234,0.232 
14/05/2010,4.012 ,3.91,0.0016,0.102,0.100 
15/05/2010,4.062 ,3.86,0.0016,0.202,0.200 
16/05/2010,4.106 ,3.96,0.0016,0.146,0.144 
16/05/2010,4.006 ,3.86,0.0016,0.146,0.144 
17/05/2010,4.080 ,3.97,0.0016,0.11,0.108 
17/05/2010,3.924 ,3.81,0.0016,0.114,0.112 
18/05/2010,4.054 ,3.94,0.0016,0.114,0.112 
18/05/2010,3.826 ,3.74,0.0016,0.086,0.084 
19/05/2010,4.032 ,3.88,0.0016,0.152,0.150 
19/05/2010,3.712 ,3.65,0.0016,0.062,0.060 
20/05/2010,3.900 ,3.81,0.0016,0.09,0.088 
20/05/2010,3.612 ,3.56,0.0016,0.052,0.050 
21/05/2010,3.830 ,3.76,0.0016,0.07,0.068 
21/05/2010,3.574 ,3.52,0.0016,0.054,0.052 
22/05/2010,3.820 ,3.74,0.0016,0.08,0.078 
22/05/2010,3.624 ,3.54,0.0016,0.084,0.082 
23/05/2010,3.854 ,3.77,0.0016,0.084,0.082 
23/05/2010,3.780 ,3.6,0.0016,0.18,0.178 
24/05/2010,3.926 ,3.83,0.0016,0.096,0.094 
24/05/2010,3.864 ,3.69,0.0016,0.174,0.172 
25/05/2010,3.986 ,3.89,0.0016,0.096,0.094 
25/05/2010,3.986 ,3.77,0.0016,0.216,0.214 
26/05/2010,4.084 ,3.92,0.0016,0.164,0.162 
26/05/2010,4.072 ,3.84,0.0016,0.232,0.230 
27/05/2010,4.202 ,3.92,0.0016,0.282,0.280 
27/05/2010,4.152 ,3.89,0.0016,0.262,0.260 
28/05/2010,4.260 ,3.89,0.0016,0.37,0.368 
28/05/2010,4.120 ,3.92,0.0016,0.2,0.198 
29/05/2010,4.230 ,3.82,0.0016,0.41,0.408 
30/05/2010,4.272 ,3.93,0.0016,0.342,0.340 
30/05/2010,3.906 ,3.73,0.0016,0.176,0.174 
31/05/2010,4.096 ,3.91,0.0016,0.186,0.184 
31/05/2010,3.764 ,3.63,0.0016,0.134,0.132 
01/06/2010,4.110 ,3.86,0.0017,0.25,0.248 
01/06/2010,3.700 ,3.52,0.0017,0.18,0.178 
02/06/2010,3.932 ,3.77,0.0017,0.162,0.160 
02/06/2010,3.496 ,3.4,0.0017,0.096,0.094 
03/06/2010,3.800 ,3.65,0.0017,0.15,0.148 
03/06/2010,3.422 ,3.3,0.0017,0.122,0.120 
04/06/2010,3.810 ,3.53,0.0017,0.28,0.278 
04/06/2010,3.382 ,3.21,0.0017,0.172,0.170 
05/06/2010,3.592 ,3.42,0.0017,0.172,0.170 
05/06/2010,3.344 ,3.19,0.0017,0.154,0.152 
06/06/2010,3.544 ,3.36,0.0017,0.184,0.182 
06/06/2010,3.346 ,3.23,0.0017,0.116,0.114 
07/06/2010,3.662 ,3.36,0.0017,0.302,0.300 
07/06/2010,3.624 ,3.32,0.0017,0.304,0.302 
08/06/2010,3.764 ,3.43,0.0017,0.334,0.332 
08/06/2010,3.756 ,3.45,0.0017,0.306,0.304 
09/06/2010,3.776 ,3.52,0.0017,0.256,0.254 
09/06/2010,3.754 ,3.6,0.0017,0.154,0.152 
10/06/2010,3.942 ,3.64,0.0017,0.302,0.300 
10/06/2010,3.754 ,3.75,0.0017,0.004,0.002 
11/06/2010,4.110 ,3.76,0.0017,0.35,0.348 
11/06/2010,3.980 ,3.89,0.0017,0.09,0.088 
12/06/2010,4.252 ,3.85,0.0017,0.402,0.400 
12/06/2010,3.964 ,4.01,0.0017,-0.046,-0.048 
13/06/2010,4.214 ,3.92,0.0017,0.294,0.292 
14/06/2010,4.220 ,4.1,0.0017,0.12,0.118 
14/06/2010,3.960 ,3.94,0.0017,0.02,0.018 
15/06/2010,4.162 ,4.14,0.0017,0.022,0.020 
15/06/2010,3.990 ,3.92,0.0017,0.07,0.068 
16/06/2010,4.176 ,4.15,0.0017,0.026,0.024 
16/06/2010,3.926 ,3.87,0.0017,0.056,0.054 
17/06/2010,4.144 ,4.11,0.0017,0.034,0.032 
17/06/2010,3.806 ,3.8,0.0017,0.006,0.004 
18/06/2010,4.094 ,4.05,0.0017,0.044,0.042 
18/06/2010,3.790 ,3.71,0.0017,0.08,0.078 
19/06/2010,4.046 ,3.96,0.0017,0.086,0.084 
19/06/2010,3.664 ,3.63,0.0017,0.034,0.032 
20/06/2010,3.952 ,3.86,0.0017,0.092,0.090 
20/06/2010,3.674 ,3.58,0.0017,0.094,0.092 
21/06/2010,3.852 ,3.79,0.0017,0.062,0.060 
21/06/2010,3.706 ,3.58,0.0017,0.126,0.124 
22/06/2010,3.876 ,3.75,0.0017,0.126,0.124 
22/06/2010,3.802 ,3.63,0.0017,0.172,0.170 
23/06/2010,3.910 ,3.75,0.0017,0.16,0.158 
23/06/2010,3.870 ,3.71,0.0017,0.16,0.158 
24/06/2010,3.944 ,3.76,0.0017,0.184,0.182 
24/06/2010,3.832 ,3.79,0.0017,0.042,0.040 
25/06/2010,4.084 ,3.76,0.0017,0.324,0.322 
25/06/2010,3.912 ,3.86,0.0017,0.052,0.050 
26/06/2010,4.190 ,3.74,0.0017,0.45,0.448 
26/06/2010,3.902 ,3.91,0.0017,-0.008,-0.010 
27/06/2010,4.192 ,3.71,0.0017,0.482,0.480 
28/06/2010,4.202 ,3.94,0.0017,0.262,0.260 
28/06/2010,4.060 ,3.66,0.0017,0.4,0.398 
29/06/2010,4.200 ,3.95,0.0017,0.25,0.248 
29/06/2010,3.720 ,3.62,0.0017,0.1,0.098 
30/06/2010,4.090 ,3.92,0.0017,0.17,0.168 
30/06/2010,3.740 ,3.57,0.0017,0.17,0.168 
01/07/2010,4.202 ,3.87,0.0016,0.332,0.330 
01/07/2010,3.880 ,3.51,0.0016,0.37,0.368 
02/07/2010,4.102 ,3.79,0.0016,0.312,0.310 
02/07/2010,3.702 ,3.44,0.0016,0.262,0.260 
03/07/2010,3.950 ,3.68,0.0016,0.27,0.268 
03/07/2010,3.526 ,3.36,0.0016,0.166,0.164 
04/07/2010,3.802 ,3.56,0.0016,0.242,0.240 
04/07/2010,3.714 ,3.29,0.0016,0.424,0.422 
05/07/2010,3.562 ,3.44,0.0016,0.122,0.120 
05/07/2010,3.384 ,3.25,0.0016,0.134,0.132 
06/07/2010,3.460 ,3.36,0.0016,0.1,0.098 
06/07/2010,3.456 ,3.27,0.0016,0.186,0.184 
07/07/2010,3.676 ,3.36,0.0016,0.316,0.314 
07/07/2010,3.672 ,3.38,0.0016,0.292,0.290 
08/07/2010,3.786 ,3.44,0.0016,0.346,0.344 
08/07/2010,3.626 ,3.55,0.0016,0.076,0.074 
09/07/2010,3.980 ,3.59,0.0016,0.39,0.388 
09/07/2010,3.762 ,3.75,0.0016,0.012,0.010 
10/07/2010,4.264 ,3.75,0.0016,0.514,0.512 
10/07/2010,3.890 ,3.95,0.0016,-0.06,-0.062 
11/07/2010,4.260 ,3.9,0.0016,0.36,0.358 
11/07/2010,4.176 ,4.13,0.0016,0.046,0.044 
12/07/2010,4.446 ,4,0.0016,0.446,0.444 
12/07/2010,4.186 ,4.26,0.0016,-0.074,-0.076 
13/07/2010,4.560 ,4.05,0.0016,0.51,0.508 
